TAZ,Chd_09,Chd_10,Chd_11,Chd_12,Chd_13,Chd_T,Old_09,Old_10,Old_11,Old_12,Old_13,Old_T,Bik_09,Bik_10,Bik_11,Bik_12,Bik_13,Bik_T,Fat_09,Fat_10,Fat_11,Fat_12,Fat_13,Fat_T,Mbi_09,Mbi_10,Mbi_11,Mbi_12,Mbi_13,Mbi_T,Nit_09,Nit_10,Nit_11,Nit_12,Nit_13,Nit_T,OIn_09,OIn_10,OIn_11,OIn_12,OIn_13,Oln_T,Ped_09,Ped_10,Ped_11,Ped_12,Ped_13,Ped_T,Ser_09,Ser_10,Ser_11,Ser_12,Ser_13,Ser_T,Tot_09,Tot_10,Tot_11,Tot_12,Tot_13,Tot_T,Tru_09,Tru_10,Tru_11,Tru_12,Tru_13,Tru_T,WeD_09,WeD_10,WeD_11,WeD_12,WeD_13,WeD_T,WeE_09,WeE_10,WeE_11,WeE_12,WeE_13,WeE_T,VKT_0,LVKT_0,VKT_1,LVKT_1,VKT_2,LVKT_2,VKT_3,LVKT_3,VKT_A,LVKT_A,Ratio,Y_PoP,YA_Po,A_PoP,O_PoP,LNPOP,HHD1,HHD2,NO_MO,MOTO1,MOTO2,MOTOR,Bus,Car,Cyc,Walk,CY_WA,Modes,P_DEN,P_Res,P_Coma,P_Indu,P_Ofis,P_Park,P_Rds,P_Oths,Index,P_Sped,T_Sig,B_Stop,T_Stop,Train,Schols,AIM_ID,TOT_POPS,Area,sqkms,Long,Lat
TAZ0317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,22.76,23.49,40.68,13.07,6.244246539,34.70344504,53.53392721,9.526809502,76.73840188,13.73478759,90.47318947,1.158692719,65.25696921,1.305747826,1.787480149,3.093227975,5.42329051,1305.448069,79.00220516,1.249289321,0,13.7256792,1.131184795,0.123231764,4.769243357,0.368782148,41,0,4,0,0,0,TAZ0317,515.0410156,789.0705438,0.789070544,144.8881721,-37.86087846
TAZ0318,0,0,0,0,0,0,2,2,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,2,2,3,1,0,4,4,0,0,0,0,2,0,3,2,1,0,1,3,5,5,2,0,5,7,0,0,0,0,0,0,2,2,1,0,3,3,3,3,1,0,2,4,0,0,0,0,0,0,0,0,0,0,1.02,22.76,23.49,40.68,13.07,7.234762171,34.70344497,53.53392468,9.526809566,76.73840256,13.73478711,90.47318967,1.158692763,65.25696873,1.305747911,1.787480053,3.093227964,5.423290722,1305.448097,70.35634222,13.78134304,0,0,2.079301207,2.24581652,11.53687872,0.480719783,52,0,11,0,0,0,TAZ0318,1386.811035,2124.644595,2.124644595,144.8100378,-37.86871779
TAZ0319,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,2,2,4,0,0,0,0,0,0,0,1,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.02,22.76,23.49,40.68,13.07,7.260421111,34.70344638,53.53392336,9.526809614,76.73840149,13.73478815,90.47318964,1.158692719,65.25696686,1.305747855,1.787480051,3.093227906,5.423290515,1305.448049,49.46151649,21.17425725,0,1.839966337,21.2441124,3.549154489,2.731530516,0.666185241,46,0,8,0,1,1,TAZ0319,1422.855591,2179.884891,2.179884891,144.8442927,-37.86275563
TAZ0320,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,2,3,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,3,4,1,2,1,1,4,0,1,0,1,0,2,4,1,1,1,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.02,22.76,23.49,40.68,13.07,7.80884661,34.70344527,53.53392628,9.526810011,76.7384007,13.73478843,90.47318913,1.158692712,65.25696489,1.30574783,1.787479998,3.093227828,5.423290546,1305.447996,12.7106619,9.698993478,24.75173477,0,9.913722734,3.686350432,39.23817894,0.79755158,73,1,0,0,0,0,TAZ0320,2462.288818,3772.314204,3.772314204,144.8255392,-37.8526397
TAZ0321,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,3,0,4,0,0,0,1,0,1,0,0,1,1,0,2,0,0,2,4,0,6,0,0,0,0,0,0,0,0,2,2,0,4,0,0,0,2,0,2,10.84,2.38,11.09,2.41,11.42,2.44,11.78,2.47,11.12,2.41,1.02,22.76,23.49,40.68,13.07,7.551430401,34.70344758,53.5339289,9.526809344,76.73840079,13.73478763,90.47318843,1.158692793,65.25696692,1.30574791,1.78748003,3.09322794,5.423290454,1305.448063,29.64837776,1.184406695,0,4.314696736,2.771071049,2.123691423,59.9583551,0.532646862,47,0,5,0,1,2,TAZ0321,1903.463501,2916.20165,2.91620165,144.8139246,-37.85723106
TAZ0322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,22.76,23.49,40.68,13.07,6.581564141,34.70344785,53.53392962,9.526810061,76.73840343,13.73478798,90.47319141,1.158692726,65.25696379,1.30574782,1.787480045,3.093227865,5.423290307,1305.448042,35.7789225,0.391545359,0,0,15.71556112,0.232756828,47.88068331,0.538049067,0,0,3,0,0,0,TAZ0322,721.6672363,1105.617967,1.105617967,144.8522224,-37.84699583
TAZ0323,0,1,0,0,0,1,2,0,0,2,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,1,1,0,0,2,0,2,0,1,2,3,2,2,2,3,2,7,0,1,0,0,0,1,3,2,1,2,3,5,5,4,3,5,5,12,0,0,0,0,1,0,4,3,3,4,4,10,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,24.6,26.47,38.32,10.6,8.364856052,38.58639956,47.89866095,8.48087922,71.64616815,19.8729457,91.51911385,0.97928836,71.36105387,0.280170718,1.004163317,1.284334035,5.070566606,1480.84502,38.79386563,1.171641877,2.21634183,1.605044374,45.79009374,2.947490736,7.475995918,0.629844509,70,2,21,0,0,0,TAZ0323,4293.493652,5798.735112,5.798735112,144.828906,-37.73653905
TAZ0324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,1,2,2,1,2,6,5,0,0,0,0,0,0,1,2,1,0,0,3,3,4,2,2,6,8,0,0,0,0,0,0,2,1,1,1,4,3,1,3,1,1,2,5,0,0,0,0,0,0,0,0,0,0,1.02,22.76,23.49,40.68,13.07,6.592633508,34.70344397,53.53392249,9.526809636,76.73840109,13.73478782,90.47318891,1.15869278,65.25696912,1.305747913,1.78748012,3.093228033,5.423290533,1305.447981,77.33499794,0.045518746,3.190606986,8.81556414,2.15653329,6.479650606,1.978352079,0.443983313,47,3,17,0,0,1,TAZ0324,729.7000122,1117.944112,1.117944112,144.8492283,-37.84104266
TAZ0325,0,0,0,0,1,0,2,1,2,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,2,5,7,0,0,0,0,3,0,2,0,0,1,5,1,3,2,3,3,10,8,0,0,0,0,0,0,3,2,2,2,9,6,0,0,1,1,1,2,6.55,1.88,7.51,2.02,7.78,2.05,7.93,2.07,7.28,1.99,1.02,22.76,23.49,40.68,13.07,6.814494457,34.70344396,53.53392582,9.526810229,76.73840637,13.73478864,90.47319501,1.158692737,65.25696378,1.305747775,1.787480076,3.093227852,5.42329062,1305.448003,87.51945862,1.195026738,0.585811867,2.9079436,5.973640916,1.817960768,0,0.279426992,46,3,17,0,0,1,TAZ0325,910.9558716,1395.619641,1.395619641,144.8540642,-37.83573573
TAZ0326,0,0,0,0,0,0,5,5,3,4,3,12,0,0,1,1,0,2,0,0,0,0,0,0,2,1,0,0,1,1,2,4,0,1,3,5,6,11,5,5,8,21,2,4,1,4,2,9,5,6,4,3,4,13,11,17,9,8,12,34,0,0,1,1,0,2,7,13,9,6,11,28,4,4,0,2,1,6,49.67,3.91,52.11,3.95,57.27,4.05,59.84,4.09,53.02,3.97,1.02,22.76,23.49,40.68,13.07,6.898269082,34.70344738,53.53392788,9.526809512,76.73840201,13.7347874,90.47318942,1.158692727,65.2569628,1.30574779,1.787479952,3.093227742,5.423290369,1305.448029,75.78536855,8.605862656,3.062387761,0,0,10.31424685,2.232413655,0.435344006,59,5,21,0,0,0,TAZ0326,990.5586548,1517.580787,1.517580787,144.8517136,-37.82898549
TAZ0327,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,2,1,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1.01,30.14,26.83,37.11,5.91,5.297939335,30.2481836,58.58923789,4.199328115,75.22248868,20.5781809,95.80066958,0.557562405,74.46992376,0.151170102,0.848123139,0.999293241,4.321108779,207.1036042,94.75469902,0.025175346,0,0.82217567,4.398299165,0,0,0.118204233,58,0,8,0,0,1,TAZ0327,199.924408,1930.677227,1.930677227,144.5596328,-37.6724499
TAZ0328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.01,30.14,26.83,37.11,5.91,5.069588502,30.24818365,58.58923673,4.199328263,75.2224966,20.57818238,95.80067897,0.557562458,74.46992568,0.151170098,0.84812313,0.999293228,4.321109037,207.1036133,82.11295042,0,0,3.174408071,14.7128373,0,0,0.284343698,43,0,6,0,0,0,TAZ0328,159.1088409,1536.517398,1.536517398,144.5566371,-37.67953646
TAZ0329,0,0,0,0,0,0,0,1,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,2,1,3,1,2,2,6,1,1,0,1,0,2,1,0,0,0,0,0,2,3,1,2,2,6,0,0,0,0,0,0,2,3,1,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,30.14,26.83,37.11,5.91,4.807908099,30.24818317,58.58923729,4.199328005,75.22249143,20.57818088,95.80067231,0.557562404,74.4699241,0.151170095,0.848123152,0.999293247,4.3211088,207.1036038,83.3506414,8.995469352,0,0,5.854449822,1.799897472,0,0.311886664,56,1,12,0,0,0,TAZ0329,122.4751434,1182.748172,1.182748172,144.5795783,-37.67874447
TAZ0330,0,0,0,0,1,0,1,2,0,1,0,3,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,2,2,0,2,1,4,3,6,1,5,1,12,0,1,0,1,0,2,1,2,0,0,0,2,4,8,1,5,1,14,0,0,0,0,0,0,3,7,1,4,1,12,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1.01,30.14,26.83,37.11,5.91,5.208241161,30.24818397,58.58923908,4.199327878,75.22248875,20.57818044,95.80066918,0.557562412,74.46992266,0.151170091,0.84812308,0.999293171,4.321108684,207.1036018,87.18966505,0.672723163,0,0,12.13741329,0,0,0.210252402,53,0,12,0,0,0,TAZ0330,182.7723083,1765.029135,1.765029135,144.5724674,-37.67640652
TAZ0331,0,0,0,0,0,0,1,1,1,1,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,1,2,4,3,3,3,3,5,9,1,3,0,1,0,4,1,2,0,2,0,4,4,5,3,5,5,13,0,0,0,0,0,0,2,1,2,4,3,7,2,4,1,1,2,6,3.73,1.32,3.96,1.38,4.58,1.52,5.26,1.66,4.09,1.41,1.01,30.14,26.83,37.11,5.91,5.214891639,30.24818343,58.58923604,4.199327924,75.22248596,20.57818111,95.80066707,0.557562437,74.46992505,0.151170099,0.848123162,0.999293261,4.321108887,207.1036071,65.64075707,8.372650811,3.999876414,0,11.89969656,10.08675431,0,0.563967296,60,2,9,0,0,0,TAZ0331,183.9918823,1776.805316,1.776805316,144.5814228,-37.68841889
TAZ0332,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,2,1,0,0,0,0,0,1,0,0,0,1,0,2,2,0,0,2,2,0,0,0,0,0,0,1,2,0,0,1,2,1,0,0,0,1,0,8.1,2.09,8.59,2.15,9.14,2.21,9.94,2.3,8.61,2.15,1.01,30.14,26.83,37.11,5.91,5.128865278,30.2481843,58.58923614,4.199328027,75.22249169,20.5781812,95.80067288,0.5575624,74.4699207,0.151170089,0.848123108,0.999293196,4.321108742,207.1035922,59.83148469,0.751946871,1.773577385,21.81713699,7.493208113,0,8.333677203,0.590471575,51,0,8,0,0,1,TAZ0332,168.8254395,1630.36458,1.63036458,144.5659277,-37.70732587
TAZ0333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,30.14,26.83,37.11,5.91,5.651946355,30.24818512,58.58924119,4.199328115,75.222492,20.57818124,95.80067323,0.557562432,74.46992348,0.151170095,0.848123146,0.99929324,4.321108935,207.1035911,54.91039592,0.159730045,0,1.736769194,8.921016177,0,65.33314774,0.493294593,46,0,0,0,0,0,TAZ0333,284.8453369,3605.165061,3.605165061,144.5799328,-37.70917562
TAZ0334,0,0,0,0,0,0,3,0,0,2,0,2,5,4,3,3,1,10,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,2,8,4,4,3,0,11,3,1,2,3,1,6,2,1,1,2,2,4,10,5,5,5,2,15,0,0,0,0,0,0,6,5,4,5,2,14,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10.7,57.1,26.23,5.97,4.964671987,26.57344384,55.2856731,41.18040144,56.08966026,2.729936903,58.81959716,1.066141755,26.86472222,3.819657809,27.54951218,31.36916999,5.146184232,2506.340361,0,81.96188687,0,18.03795985,0,0,0,0.242544097,40,0,2,3,2,0,TAZ0334,143.2615509,114.3191352,0.114319135,144.9660104,-37.81703778
TAZ0335,1,0,1,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1,4,2,5,2,0,1,7,2,8,0,0,0,1,1,1,0,1,1,1,0,3,2,1,2,8,2,11,0,0,0,0,0,0,2,1,2,5,1,8,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,1,24.6,26.47,38.32,10.6,7.47736836,38.5863997,47.89865822,8.480879638,71.64617732,19.87294795,91.51912527,0.979288329,71.36105571,0.280170719,1.004163267,1.284333986,5.070566536,1480.845105,55.31492091,4.132752045,1.851772842,0,2.6931796,3.407635851,32.59965539,0.570927445,50,2,8,0,1,0,TAZ0335,1767.583008,2387.260529,2.387260529,144.7880033,-37.72928583
TAZ0336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,30.14,26.83,37.11,5.91,6.351152084,30.24818473,58.589241,4.199328074,75.22248959,20.5781802,95.80066978,0.557562461,74.46992732,0.1511701,0.848123153,0.999293253,4.321108802,207.1035988,0,0,0,0,1.311307227,0.154799334,98.53334755,0.041833453,0,0,0,0,0,0,TAZ0336,573.1526489,5534.906429,5.534906429,144.693351,-37.73326747
TAZ0337,0,0,1,0,0,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,2,1,0,2,3,1,4,4,0,1,8,0,0,0,0,0,0,1,1,0,0,2,1,2,5,4,0,3,9,0,0,0,0,0,0,1,4,4,0,2,8,1,1,0,0,1,1,20.83,3.04,21.89,3.09,23.03,3.14,23.85,3.17,21.92,3.09,1.02,29.41,25.52,37.49,7.58,6.105295658,33.5194167,54.35375499,5.279098852,73.10883594,21.61206879,94.72090473,0.691211919,74.27063221,0.188877655,0.990017536,1.178895191,4.160417181,278.1798651,61.19311744,0.093623978,0,4.088944982,4.806742801,14.76994244,15.045481,0.591571877,70,0,4,0,0,1,TAZ0337,448.2251434,3222.487136,3.222487136,144.7133802,-37.61744756
TAZ0338,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,2,1,1,1,1,3,2,1,2,0,2,3,0,1,0,0,0,1,1,1,0,1,0,2,3,3,2,1,2,6,0,0,0,0,0,0,3,3,2,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.01,28.96,26.76,37.37,6.91,6.403528597,32.03312628,56.30072707,5.105386478,74.46567143,20.42893904,94.89461046,0.640023053,73.86204247,0.176393755,0.87863389,1.055027645,4.467651394,253.6304879,62.29086017,1.384126581,0.364298403,0,0.004139198,1.429067687,34.5287112,0.412585589,64,0,20,0,0,1,TAZ0338,603.9724579,4762.674473,4.762674473,144.750188,-37.6830063
TAZ0339,0,0,1,1,0,2,3,4,1,5,2,10,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,2,1,1,2,3,0,6,6,5,9,10,8,24,0,1,0,0,1,1,3,4,2,3,0,9,9,9,11,13,8,33,0,0,0,0,0,0,6,7,9,11,7,27,3,2,2,2,1,6,40.79,3.71,43.77,3.78,45.64,3.82,46.03,3.83,43.4,3.77,1,24.6,26.47,38.32,10.6,8.223016638,38.58640332,47.89866097,8.480879611,71.6461686,19.8729458,91.5191144,0.979288289,71.36105217,0.280170726,1.004163232,1.284333957,5.070566104,1480.845062,46.92200452,8.856583246,0,0,0.57438585,11.20095616,32.44554523,0.621709129,62,4,11,0,0,1,TAZ0339,3725.724609,5031.863419,5.031863419,144.8009001,-37.69770832
TAZ0340,0,0,0,0,0,0,0,0,1,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,2,1,2,1,1,1,4,3,0,0,0,1,0,1,1,1,1,2,1,4,3,2,2,3,5,7,0,0,0,0,0,0,1,0,1,1,4,2,2,2,1,2,1,5,0,0,0,0,0,0,0,0,0,0,1,24.6,26.47,38.32,10.6,7.380850666,38.58640111,47.89865977,8.480879465,71.64617605,19.8729468,91.51912285,0.979288271,71.36105289,0.280170725,1.004163248,1.284333973,5.07056648,1480.844989,84.47118972,0,0,8.587577024,2.348684025,4.593162466,0,0.299588269,53,2,18,0,0,2,TAZ0340,1604.954468,2167.633104,2.167633104,144.7981581,-37.71057736
TAZ0341,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,3,1,0,0,3,1,0,0,1,0,1,1,0,0,1,0,0,1,3,1,1,0,3,2,0,0,0,0,0,0,3,0,1,0,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,24.6,26.47,38.32,10.6,7.52454871,38.5864012,47.89865986,8.480879757,71.64617349,19.87294675,91.51912024,0.979288379,71.36105332,0.280170746,1.004163297,1.284334043,5.070566687,1480.845079,78.63822876,0,0,8.793592516,9.886420319,2.680880511,0,0.37440287,47,0,12,0,0,3,TAZ0341,1852.976807,2502.571762,2.502571762,144.8098645,-37.71920604
TAZ0342,0,0,0,0,0,0,0,1,3,0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,3,0,1,1,1,2,3,1,1,1,0,4,2,0,0,1,0,1,1,0,0,6,1,0,7,1,1,7,1,4,9,0,0,0,0,0,0,1,1,3,1,4,5,0,0,4,0,0,4,21.02,3.05,21.67,3.08,25.9,3.25,27.76,3.32,22.87,3.13,1,24.83,26.39,38.29,10.49,8.270061577,38.41207745,48.1190624,8.344896547,71.66786552,19.98723485,91.65510037,0.967866128,71.5080703,0.276423142,1.007325086,1.283748227,5.018443355,1256.21553,51.36069686,0,0,0,5.931026995,7.761850965,34.9467652,0.552730659,63,0,6,0,0,0,TAZ0342,3905.189453,6217.408777,6.217408777,144.8132751,-37.69956539
TAZ0343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.6,26.47,38.32,10.6,7.563779403,38.58639993,47.89865815,8.48087911,71.64616975,19.87294664,91.51911638,0.979288333,71.36105512,0.280170714,1.004163367,1.284334081,5.070566308,1480.845053,35.16651209,0,0,0.100771228,45.63921352,0,19.09471167,0.53888774,0,0,7,0,0,0,TAZ0343,1927.115112,2602.754959,2.602754959,144.8196201,-37.71719651
TAZ0344,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,2,0,0,0,2,0,2,0,0,1,1,0,2,0,0,1,2,1,3,1,2,3,2,1,7,0,0,0,0,1,0,1,1,1,0,3,2,2,3,4,4,4,11,0,0,0,0,0,0,2,0,1,3,4,4,0,3,3,1,0,7,0,0,0,0,0,0,0,0,0,0,1,24.6,26.47,38.32,10.6,7.199464084,38.58640436,47.89866149,8.480879471,71.64616858,19.87294639,91.51911497,0.979288297,71.3610512,0.280170711,1.004163247,1.284333959,5.070566223,1480.845033,84.4745867,0,0,0,3.655953683,2.646221037,9.223370476,0.297772524,63,2,13,0,0,0,TAZ0344,1338.713135,1808.041856,1.808041856,144.7965828,-37.72362612
TAZ0345,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,1,1,0,0,1,1,1,4,0,0,2,4,1,2,0,0,0,2,2,1,0,0,0,1,3,5,0,0,2,5,0,0,0,0,0,0,3,4,0,0,1,4,0,1,0,0,1,1,13.37,2.59,13.66,2.61,14.15,2.65,14.41,2.67,13.72,2.62,1,24.6,26.47,38.32,10.6,7.521914077,38.58640242,47.89866113,8.480880164,71.64617455,19.87294797,91.51912252,0.979288363,71.36105918,0.280170741,1.004163287,1.284334028,5.070566284,1480.845049,79.61575735,0.367786722,0,2.80375766,0,0,17.21256431,0.311000276,47,0,9,0,0,1,TAZ0345,1848.101318,2496.005702,2.496005702,144.7915103,-37.71685573
TAZ0346,0,0,0,0,0,0,2,0,2,2,0,4,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,3,3,0,7,1,0,0,0,0,0,1,0,2,1,0,3,7,1,5,4,0,10,0,0,0,0,0,0,4,1,4,1,0,6,3,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,1,24.6,26.47,38.32,10.6,7.063698541,38.58640107,47.89865898,8.480879516,71.64617088,19.87294642,91.5191173,0.979288312,71.36105367,0.280170717,1.004163242,1.284333959,5.070566165,1480.845137,76.1122647,0.880444076,11.31132418,4.616220882,0.157956044,0,6.920915772,0.428043473,43,0,0,0,0,3,TAZ0346,1168.759888,1578.490065,1.578490065,144.7982247,-37.73457381
TAZ0347,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,2,3,0,4,5,1,0,0,0,1,0,0,1,0,4,1,5,3,3,3,4,5,10,0,0,0,0,0,0,3,3,3,2,3,8,0,0,0,2,2,2,40.61,3.7,41.49,3.73,43.62,3.78,43.8,3.78,41.91,3.74,1,24.6,26.47,38.32,10.6,7.109859417,38.5864024,47.89865945,8.480879864,71.64617622,19.87294645,91.51912267,0.979288304,71.36105397,0.280170727,1.004163241,1.284333968,5.070566455,1480.845026,57.82752352,6.601243267,0,2.442497758,5.872420764,27.00724661,0.24778238,0.57643919,62,2,5,0,0,1,TAZ0347,1223.975464,1653.055797,1.653055797,144.8339913,-37.71594652
TAZ0348,0,1,0,2,0,3,1,3,2,2,3,7,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,1,1,2,3,5,2,5,6,12,4,7,6,13,14,26,1,2,1,2,1,5,3,2,6,3,5,11,7,9,12,16,19,37,0,1,0,1,0,2,4,8,9,13,10,30,3,1,3,3,9,7,0,0,0,0,0,0,0,0,0,0,1,24.6,26.47,38.32,10.6,7.464992823,38.5864018,47.89866065,8.48087959,71.64617171,19.87294657,91.51911828,0.979288294,71.36105734,0.280170723,1.004163262,1.284333985,5.070566639,1480.845119,81.9061289,2.964423252,0,4.212493341,3.51676775,2.77638752,4.623001341,0.390844664,57,3,16,0,0,0,TAZ0348,1745.843018,2357.882085,2.357882085,144.7760671,-37.72956681
TAZ0349,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3,1,0,1,1,1,2,0,0,0,0,0,0,0,3,2,0,0,5,1,3,3,1,1,7,0,0,0,0,0,0,1,2,2,1,1,5,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,24.6,26.47,38.32,10.6,6.590446248,38.58640061,47.89865906,8.480879558,71.64617704,19.87294766,91.5191247,0.979288374,71.36105797,0.280170732,1.004163342,1.284334074,5.070566568,1480.845181,88.62926865,0,4.006138568,2.580777689,2.288768359,1.207152795,1.289266826,0.270376226,45,0,4,0,0,1,TAZ0349,728.1057129,983.3785712,0.983378571,144.7925439,-37.73991163
TAZ0350,0,0,0,0,0,0,0,4,1,1,1,6,1,1,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0,1,3,3,2,3,0,8,2,3,3,6,1,12,0,0,1,1,0,2,1,5,1,1,1,7,3,8,5,7,2,20,0,0,0,0,0,0,2,7,3,6,2,16,1,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,1,24.6,26.47,38.32,10.6,7.185387663,38.58639978,47.89865769,8.480879919,71.64617206,19.87294614,91.5191182,0.979288264,71.36105327,0.280170708,1.004163239,1.284333947,5.070566146,1480.845061,82.2581956,1.101091732,0,8.776651576,5.750630431,2.113196596,0,0.344096051,46,1,14,0,0,2,TAZ0350,1320.000854,1782.762829,1.782762829,144.7847943,-37.73906538
