Zones,T_Sig,T_Stop,Schols,B_Stop,P_Sped,LN_AVKT,Total,Fatal,Serio,Minor,S1,S2,S3S,S4S,X2,X3,X4,X5,X5A,X5B,X6,X7,X8,X9,LNPOP,Y_POP,HHD1,HHD2,Cyc,X12,X13,X14,X15,Unemp,X17,X18,X20,E1,E2,E3,E4,E5,L2,L3,L4,L5,L6,L7,L8,Resi,Coma,Index,L11,VKT_10,LN_VKT_10,VKT_11,LN_VKT_11,VKT_12,LN_VKT_12,VKT_13,LN_VKT_13,AVKT ,TPOP,Long,Lat
2110537,1,1,1,2,40,0,20,1,6,14,8.75,52.5,8.75,0,58.01688,31.01266,4.00844,1.12,47.04641,52.95359,474,5984.44323,30,1735,6.167516491,6.96203,15.73,67.9775,13,2.3,13.63636,78.40909,7.95455,5.67082,1,33.66667,7.66667,9.76431,28.61953,13.13131,45.45455,1.6835,0,0,0,0,0,0,0,68.46269,31.53731,0.12247,0.07971,0,0,0,0,0,0,0,0,0,477,144.963063,-37.77036824
2110538,2,1,0,2,55,0,16,0,6,10,20.94240838,57.592,13.613,7.33,47.79116,30.92369,4.21687,0.9453125,51.20482,48.79518,498,5576.43334,30,1375,6.210600077,17.06827,29.016,58.0311,11.92982,2.4,17.27749,70.68063,7.8534,8.36879,2.10526,34.73684,4.21053,4.98221,28.46975,12.45552,48.75445,3.55872,0,0,0,0,0,0,0,77.0683,22.9317,0.08085,0.0893,0,0,0,0,0,0,0,0,0,498,144.9580783,-37.77685104
2110539,1,0,0,3,55,1.804096432,2,0,1,1,17.39130435,71.014,9.42,7.971,55.23114,29.19708,8.51582,0.975961538,50.60827,49.39173,411,7059.81973,30,1189,6.018593214,7.05596,32.143,59.1837,13.86861,2,31.65829,63.31658,3.51759,7.09677,0,35.0365,8.0292,4.83271,24.53532,14.12639,53.5316,1.48699,0,0,0,0,0,0,0,100,0,0,0.05822,5.869003194,1.769684806,6.190129417,1.822955994,6.164308175,1.818775912,6.33201672,1.845618782,6.074480262,411,144.9521564,-37.77657363
2110540,0,0,0,3,0,0,5,0,2,3,33.11258278,49.669,22.517,10.596,39.61538,33.46154,7.69231,1.007722008,49.61538,50.38462,520,5200.30573,33,1660,6.253828812,19.23077,28.713,59.901,15.92357,2.5,15.76355,77.3399,4.92611,3.36927,0,32.80255,7.00637,9.52381,26.98413,11.42857,46.34921,4.44444,0,13.30136,0,0,0,0,0,86.69865,0,0.04252,0.09999,0,0,0,0,0,0,0,0,0,520,144.9542367,-37.77506215
2110541,1,1,0,0,40,0,2,0,0,2,21.95121951,43.293,10.366,11.585,35.25424,34.0678,18.13559,0.97,50.67797,49.32203,590,6257.46462,38,558,6.381816017,12.54237,52.665,32.9154,21.09375,1.8,40.43887,47.96238,2.50784,16.49123,1.17188,34.76563,4.6875,10.34483,30.2682,15.32567,41.37931,1.53257,0,8.45356,0,0,0,0,0,51.41405,40.13239,0.23598,0.09445,0,0,0,0,0,0,0,0,0,591,144.9581546,-37.77478731
2110542,0,1,0,1,0,0,5,0,1,4,25.49019608,30.719,7.843,17.647,40.31532,34.68468,8.78378,1.187192118,45.4955,54.5045,444,4646.67514,33,1671,6.095824562,16.21622,23.429,62.2857,19.59184,2.3,20.68966,67.81609,7.47126,5.35988,0,30.20408,6.53061,13.99177,23.04527,10.28807,46.91358,4.52675,0,0,0,0,0,0,0,100,0,0,0.09555,0,0,0,0,0,0,0,0,0,444,144.950735,-37.77446526
2110543,1,1,0,2,60,0,6,0,3,3,28.46715328,48.175,19.708,8.759,37.17949,37.72894,9.89011,0.960431655,50.91575,49.08425,546,6153.33096,35,1184,6.300785795,15.20147,34.274,54.4355,17.30769,2.2,23.3871,68.95161,5.24194,8.4507,0,31.73077,6.73077,8.59873,20.38217,10.19108,52.86624,6.05096,0,0,0,0,0,0,0,93.20005,6.79996,0.02044,0.08857,0,0,0,0,0,0,0,0,0,545,144.9512457,-37.77169688
2110544,2,1,1,2,43.57,0,9,0,4,5,13.83647799,60.377,7.547,6.289,58.40093,26.07184,5.56199,1.042553191,48.78331,51.21669,863,3911.64128,29,1644,6.761572769,9.96524,26.1,62.7566,18.71345,2.3,25.81602,67.06231,5.63798,8.47458,0.97466,30.21442,8.18713,9.33852,22.37354,13.42412,50.38911,1.75097,0,0,0,44.81671,0,0,0,37.13493,18.04837,0.38671,0.22088,0,0,0,0,0,0,0,0,0,864,144.9570159,-37.77240864
2110545,1,1,0,5,60,1.353918442,13,0,3,10,9.356725146,74.269,5.263,4.094,68.18182,21.71717,3.0303,0.950819672,51.3468,48.6532,594,2193.46348,29,1717,6.388561406,7.07071,23.077,65.7343,16.30901,2,18.59649,75.78947,3.15789,4.29733,0,33.04721,9.22747,7.35931,24.45887,11.03896,51.94805,4.329,0,51.91514,0,0,0,0,12.1881,21.48338,14.41338,0.68199,0.27126,3.753666936,1.322733212,3.940015855,1.371184747,3.924028058,1.367118692,4.030765251,1.393956247,3.872570283,595,144.9519869,-37.76802454
2110546,0,2,0,6,41.33,0,6,0,1,5,9.523809524,60.714,9.524,0,59.92509,27.71536,4.49438,0.955555556,51.68539,48.31461,267,865.48257,30,1703,5.575949103,7.86517,15,80,22.82609,2.2,20.79208,69.30693,6.93069,8.15085,0,27.17391,4.8913,9.78261,19.56522,15.76087,45.1087,6.52174,0,0,0,8.28548,7.91246,0,68.4801,0,15.32196,1,0.30503,0,0,0,0,0,0,0,0,0,264,144.95832,-37.76897515
2110547,1,1,0,1,40,0,15,0,2,13,14.85148515,64.356,8.911,5.941,50.72464,30.7971,2.17391,0.825503356,53.62319,46.37681,276,6327.73503,30,1009,5.605802066,16.30435,45.902,44.2623,14.7651,2.1,32.2314,64.46281,0,9.85507,0,28.18792,8.05369,4.60526,30.92105,9.21053,49.34211,3.94737,0,0,0,0,0,0,0,64.351,35.649,0.14543,0.04299,0,0,0,0,0,0,0,0,0,272,144.9643232,-37.75979564
2110548,0,2,0,0,0,0,15,0,2,13,37.93103448,44.828,27.586,10.345,48.51485,25.74257,11.88119,1.09375,47.52475,52.47525,202,3497.64936,32,1362,5.303304908,13.86139,30,51.1111,9.83607,2.2,24.4186,70.93023,4.65116,6.38587,0,35.2459,9.83607,7.56303,39.4958,18.48739,34.45378,0,0,0,0,0,0,0,0,63.26312,36.73688,0.15192,0.05747,0,0,0,0,0,0,0,0,0,201,144.96479,-37.7571038
2110549,0,2,0,1,40,0,0,0,0,0,33.70786517,51.685,19.101,14.607,39.8827,36.95015,8.79765,0.994152047,50.14663,49.85337,341,4715.34213,32,1458,5.831882477,14.3695,30.303,55.303,14.42786,2.6,18.79699,70.67669,8.27068,6.74157,0,43.78109,5.97015,8.41584,22.77228,11.88119,49.50495,4.45545,0,0,0,0,0,0,0,80.20977,19.79023,0.0675,0.07232,0,0,0,0,0,0,0,0,0,341,144.9717356,-37.76313237
2110550,0,0,0,0,0,0,0,0,0,0,25.24271845,41.748,14.563,10.68,37.046,38.74092,10.65375,1.365714286,41.88862,58.11138,413,7943.27032,35,1625,6.025865974,13.55932,24.242,60.6061,10.68376,2.4,9.87654,77.77778,9.87654,11.03352,0,47.4359,6.83761,9.32203,20.76271,15.25424,50.42373,2.9661,0,0,0,0,0,0,0,100,0,0,0.05212,0,0,0,0,0,0,0,0,0,414,144.9667461,-37.77002029
2110601,1,2,0,4,46.15,2.753473458,9,0,1,8,39.39393939,46.97,26.515,12.879,38.20423,32.39437,13.20423,1.201550388,45.42254,54.57746,568,3156.48176,34,1891,6.342121419,16.19718,27.511,62.8821,12.53918,2.4,12.93103,74.56897,9.91379,8.08511,1.88088,41.37931,6.26959,9.6875,25,10.625,49.375,3.4375,0,33.38347,0,0,0,0,0,66.61653,0,0.13249,0.17995,15.24284985,2.724110531,15.96211053,2.770217822,15.88622079,2.765452116,16.27427051,2.789585364,15.69706039,568,144.9826068,-37.76709988
2110602,3,2,1,6,47.5,2.518147024,14,0,2,12,14.05405405,39.459,10.811,3.243,50.25641,32.13675,10.76923,1.150735294,46.49573,53.50427,585,3711.09085,33,1494,6.371611847,6.83761,29.845,60.0775,12.39193,1.9,25.29183,65.36965,7.00389,3.72578,0,40.34582,4.61095,10.11561,20.23121,7.51445,58.67052,2.31214,0,9.54844,0,7.84741,0,0,0,69.22077,13.38338,0.11845,0.15764,12.09337446,2.492657737,12.34902221,2.513576887,12.77436763,2.547440634,13.12179064,2.574274256,12.4055881,585,144.9745049,-37.77870457
2110603,0,2,1,1,47.78,0,2,0,0,2,24.13793103,46.897,17.241,6.897,47.92627,32.71889,6.68203,1.248704663,44.47005,55.52995,434,3627.66066,31,1231,6.073044534,12.67281,33.505,57.732,13.2,2.1,24.87047,66.32124,4.66321,7.33138,1.2,37.2,8.4,8.94309,30.89431,14.63415,41.86992,3.65854,0,13.10497,0,5.17149,0,0,9.16803,72.55551,0,0.10169,0.11964,0,0,0,0,0,0,0,0,0,434,144.9774736,-37.77569788
2110604,0,1,0,0,40,0,5,0,1,4,24.6031746,50.794,15.079,9.524,43.01075,36.12903,7.52688,1.075555556,48.17204,51.82796,465,4213.41136,33,1819,6.146329258,13.33333,22.051,64.6154,22.51656,2.4,12.8866,76.28866,8.76289,7.02211,1.98675,34.10596,4.63576,8,21,6.66667,57,5.33333,0,0,0,0,0,0,0,64.96457,35.03543,0.14188,0.11084,0,0,0,0,0,0,0,0,0,467,144.9734559,-37.77633793
2110605,0,0,0,0,42.86,0,4,0,3,1,27.05882353,67.059,27.059,0,42.46231,35.92965,9.29648,1.211111111,45.72864,54.27136,398,5877.35884,34,1630,5.986452005,12.31156,25.556,65.5556,21.62162,2.2,15,80,3.33333,6.96203,0,33.97683,3.4749,6.58915,28.29457,9.30233,54.65116,1.16279,0,0,0,0,0,0,0,46.47837,53.52163,0.28038,0.06772,0,0,0,0,0,0,0,0,0,398,144.9728019,-37.77397309
2110606,0,0,0,2,0,0,0,0,0,0,28.125,35.417,16.667,11.458,41.37931,38.24451,6.89655,1.340740741,43.57367,56.42633,319,6376.10269,34,2113,5.755742214,13.47962,25.581,62.7907,12.10526,2.4,15.38462,70.76923,10.76923,8.51351,0,49.47368,3.15789,11.05263,27.36842,10.52632,51.05263,0,0,0,0,0,0,0,0,80.57186,19.42815,0.06604,0.04956,0,0,0,0,0,0,0,0,0,316,144.9753702,-37.77424037
2110607,0,1,0,2,40,0,14,0,6,8,29.45736434,51.163,19.38,10.078,42.1978,30.76923,14.50549,1.072727273,48.13187,51.86813,455,4499.8989,34,1213,6.12249281,12.52747,34.021,56.1856,19.39163,2.2,21.93878,65.30612,9.18367,12.43094,0,37.26236,8.74525,5.30303,27.65152,10.22727,51.13636,4.54545,0,8.45748,0,0,0,0,0,64.28455,27.25797,0.14585,0.10134,0,0,0,0,0,0,0,0,0,456,144.9736282,-37.7714619
2110608,1,2,0,0,0,0,2,0,0,2,39.7260274,32.877,21.233,18.493,24.64646,39.19192,19.79798,1.194690265,45.85859,54.14141,495,1890.71208,41,1018,6.206575927,16.36364,42.365,42.3645,11.20332,2.4,19.9005,69.65174,7.46269,8.95765,1.24481,46.47303,6.22407,11.25,24.58333,19.16667,37.5,3.75,0,17.01613,0,2.39559,0,0,0,80.58828,0,0.06595,0.26234,0,0,0,0,0,0,0,0,0,496,144.9825616,-37.7718686
2110609,1,3,0,0,40,0.410431318,5,0,1,4,18.02325581,50.581,16.279,1.744,51.0397,29.4896,5.29301,1.066666667,48.39319,51.60681,529,3808.13863,30,1874,6.267200549,14.17769,19.91,61.5385,15.38462,2.2,18.34862,74.31193,3.21101,6.1599,0,33.84615,6.15385,5.82822,30.9816,13.19018,46.01227,1.53374,0,35.11374,0,0,0,0,0,39.18199,25.70427,0.36034,0.13839,1.466594242,0.382942871,1.550239352,0.43840934,1.505569934,0.40917152,1.557345352,0.442982674,1.507467843,527,144.9759791,-37.76945019
2110610,1,1,0,1,40,0,4,0,0,4,16.81415929,60.177,11.504,5.31,58.11209,22.41888,8.84956,1.036144578,49.55752,50.44248,339,7406.72712,30,994,5.823045895,10.61947,42.529,49.4253,9.17874,1.8,25.71429,68,4.57143,10.51931,1.44928,36.23188,3.38164,7.6555,26.31579,7.17703,48.80383,5.74163,0,0,0,0,0,0,0,78.52688,21.47312,0.07454,0.04563,0,0,0,0,0,0,0,0,0,338,144.9739001,-37.76750257
2110611,0,0,0,3,45,0,0,0,0,0,24.16107383,47.651,14.094,10.067,42.06009,33.90558,11.1588,1.076233184,48.49785,51.50215,466,6150.2927,33,1946,6.137727054,12.87554,24.211,64.2105,15.49296,2.3,16.31579,72.10526,7.36842,8.15217,0,35.21127,4.22535,8.86525,23.75887,9.57447,50.70922,3.5461,0,0,0,0,0,0,0,100,0,0,0.07528,0,0,0,0,0,0,0,0,0,463,144.9777281,-37.76790244
2110612,0,0,0,1,40,0,4,0,1,3,36.80555556,37.5,25,11.806,36.34652,33.89831,13.55932,1.115537849,47.08098,52.91902,531,6024.13227,34,1315,6.274762021,16.19586,32.174,57.3913,11.9863,2.2,15.65217,76.95652,3.91304,4.02985,1.0274,39.72603,4.10959,8.16327,23.80952,9.18367,49.65986,5.10204,0,0,0,0,0,0,0,93.93446,6.06555,0.01813,0.08815,0,0,0,0,0,0,0,0,0,531,144.9765967,-37.76558145
2110613,0,0,0,2,42.67,0,2,1,2,0,33.33333333,49.573,24.786,8.547,33.01205,38.55422,11.80723,1.019417476,49.39759,50.60241,415,4787.04188,37,1526,6.03068526,16.62651,24.516,57.4194,11.76471,2.6,11.32075,78.61635,7.54717,5.91472,1.2605,42.85714,8.40336,9.0535,24.27984,9.46502,52.26337,4.93827,0,0,0,0,0,0,0,89.51976,10.48024,0.03262,0.0869,0,0,0,0,0,0,0,0,0,416,144.9762295,-37.76311218
2110614,2,2,0,1,44.62,0,3,0,2,1,21.18226601,57.143,11.33,9.852,51.09034,27.25857,9.03427,1.091205212,47.66355,52.33645,642,5945.73329,30,1131,6.464588304,12.61682,36.61,52.2034,9.13978,2.1,25.08475,67.45763,6.44068,10.92669,0.80645,39.51613,5.91398,8.33333,23.11828,13.17204,48.3871,3.49462,0,0,0,0,0,0,0,100,0,0,0.10798,0,0,0,0,0,0,0,0,0,642,144.9757794,-37.76112917
2110615,0,0,0,2,43.08,0,1,0,0,1,40.51724138,40.517,26.724,13.793,38.88889,33.33333,10.10101,1.213483146,45.45455,54.54545,396,2363.37286,34,1779,5.976350909,17.67677,25.767,63.8037,15.18987,2.2,15.95092,75.46012,5.52147,3.80435,0,40.92827,4.64135,13.38912,20.50209,7.94979,53.13808,2.51046,0,52.81242,0,0,0,0,0,47.18758,0,0.27355,0.16671,0,0,0,0,0,0,0,0,0,394,144.9809789,-37.76270491
2110616,0,0,0,2,40,0,0,0,0,0,36.19047619,44.762,27.619,8.571,36.05016,31.66144,12.22571,1.163265306,45.76803,54.23197,319,2960.557,33,1444,5.762051383,20.0627,26.613,54.8387,16.29213,2.6,15.32258,77.41935,4.83871,6.68524,0,32.02247,4.49438,5,25,14.44444,45.55556,6.66667,0,0,0,0,0,0,52.25522,47.74478,0,0.26836,0.10741,0,0,0,0,0,0,0,0,0,318,144.9774378,-37.77195855
2110617,0,1,0,1,0,0,4,0,2,2,30.81761006,42.767,22.642,8.176,38.05825,34.75728,10.29126,1.187234043,45.82524,54.17476,515,3159.24463,32,1262,6.242223265,16.8932,36.893,48.5437,10.03584,2.5,13.1068,71.84466,9.2233,10.25281,0,40.86022,6.81004,11.42857,27.14286,7.14286,46.42857,5.71429,0,28.61011,0,0,0,0,23.15467,44.75276,3.48246,0.29758,0.1627,0,0,0,0,0,0,0,0,0,514,144.9783232,-37.75904703
2110618,2,1,1,0,42,0,3,0,0,3,39.58333333,42.708,25,14.583,34.33735,34.93976,12.95181,1.228187919,43.9759,56.0241,332,4155.53127,35,1761,5.805134969,17.77108,26.471,67.6471,20.20725,2.3,18.84058,73.91304,5.07246,8.04911,0,36.26943,1.5544,8.37696,23.56021,9.42408,53.40314,3.66492,0,0,0,16.60609,0,0,0,79.04714,4.34678,0.07235,0.07989,0,0,0,0,0,0,0,0,0,332,144.9768015,-37.76446356
2110619,1,1,0,3,40,0,11,0,4,7,40.90909091,42.045,27.273,13.636,28.77193,41.40351,14.73684,1.102941176,47.36842,52.63158,285,4766.82135,38,1437,5.655991811,15.08772,31.731,55.7692,14.93506,2.7,14.28571,77.14286,5.71429,5.56391,0,31.81818,8.44156,11.68831,26.62338,15.58442,40.25974,3.8961,0,0,0,0,0,0,0,94.18937,5.81063,0.01734,0.06,0,0,0,0,0,0,0,0,0,286,144.9764725,-37.76656089
2110701,0,1,0,3,0,1.075171415,1,0,0,1,57.57575758,29.545,40.909,16.667,25.7384,41.13924,11.81435,1.184331797,45.56962,54.43038,474,4827.87299,38,1472,6.161207322,21.30802,33.503,58.3756,14.56693,2.3,18.87755,72.44898,3.57143,7.16292,1.1811,40.15748,3.93701,8.56031,20.62257,12.06226,50.58366,5.44747,0,0,0,0,0,0,0,100,0,0,0.09818,2.817411057,1.035818398,2.998218511,1.098018283,2.975856,1.090531729,3.056724636,1.117343962,2.93049519,474,144.9461102,-37.76691195
2110702,1,1,0,4,60,1.646309997,8,0,5,3,40.74074074,31.481,21.296,19.444,31.94805,42.33766,6.75325,1.042328042,49.09091,50.90909,385,4075.43714,37,1329,5.955837369,18.96104,34,59.3333,11.73709,2.3,17.44966,75.16779,7.38255,4.21687,1.40845,45.53991,5.6338,12.38095,22.85714,8.09524,51.90476,2.85714,0,0,0,6.82452,0,0,0,67.07431,26.10117,0.12995,0.09471,4.998725568,1.609182993,5.284949764,1.664863114,5.279729061,1.663874782,5.423212197,1.690688296,5.187801464,386,144.9466044,-37.76521521
2110703,0,0,0,2,50,0.060107851,1,0,0,1,24.61538462,51.538,16.154,8.462,43.73673,32.05945,10.4034,1.061135371,48.61996,51.38004,471,4445.02418,33,1055,6.156978986,13.80042,40.175,48.4716,8.46154,1.9,27.15517,67.67241,2.58621,11.44928,1.15385,39.23077,13.07692,9.33852,24.51362,16.34241,47.47082,1.16732,0,19.55965,0,0,0,0,0,80.44035,0,0.06656,0.10619,0.986640633,-0.013449406,1.098597974,0.094034798,1.100614612,0.095868762,1.11696798,0.110617853,1.061951073,472,144.9395699,-37.76739955
2110704,0,1,0,2,53.33,0.411108578,0,0,0,0,41.50943396,45.283,22.642,18.868,31.35135,40.27027,9.72973,0.937172775,50.81081,49.18919,370,3576.2541,38,1437,5.913503006,18.64865,28.846,60.2564,8.25688,2.3,15.48387,70.96774,10.32258,6.09418,0,50,6.88073,9.85915,30.04695,7.98122,49.76526,2.34742,0,14.89137,0,0,0,0,0,75.50848,9.60015,0.08782,0.10346,1.440060715,0.364685276,1.563031521,0.446627218,1.522375172,0.420271728,1.544561272,0.434739903,1.508489136,370,144.9412374,-37.7655735
2110705,0,0,0,0,60,0,2,0,0,2,34.66666667,36,16,18.667,39.95943,29.20892,15.21298,1.066945607,48.07302,51.92698,493,4717.16472,32,1184,6.202535517,15.61866,32.161,58.2915,8.10811,2.3,15.57789,72.36181,7.03518,7.09779,1.5444,45.94595,6.94981,5.03876,24.4186,5.81395,54.26357,6.97674,0,0,0,0,0,0,0,100,0,0,0.10472,0,0,0,0,0,0,0,0,0,494,144.9468315,-37.76339225
2110706,1,1,1,1,42.5,0,1,0,0,1,43.91534392,29.63,29.101,14.815,27.21417,37.52013,12.23833,0.965189873,50.88567,49.11433,621,4009.97157,35,1728,6.431331082,23.02738,23.729,59.322,8.1761,2.6,11.76471,76.05042,9.2437,7.81476,1.88679,45.28302,8.80503,14.55696,22.78481,12.02532,44.62025,2.8481,0,12.43957,0,4.43816,0,0,0,80.18692,2.93535,0.0676,0.15486,0,0,0,0,0,0,0,0,0,621,144.9411562,-37.76311047
2110707,0,0,0,2,50,0,0,0,0,0,41.41414141,35.859,24.747,16.667,28.5473,33.44595,15.2027,1.110320285,47.46622,52.53378,592,4889.19791,34,1554,6.385194399,22.80405,32.227,54.5024,13.54167,2.7,15.09434,73.58491,8.49057,5.1495,0,48.26389,5.55556,11.49826,20.90592,12.54355,49.47735,3.48432,0,0,0,0,0,0,0,100,0,0,0.12129,0,0,0,0,0,0,0,0,0,593,144.9482701,-37.7608333
2110708,1,1,0,1,40,0,6,0,4,2,23.91304348,51.087,10.87,13.043,39.61219,31.02493,14.12742,1.039548023,49.30748,50.69252,361,5394.67228,33,1514,5.888877958,15.23546,29.787,56.7376,9.26829,2.5,13.98601,68.53147,13.28671,8.52601,0,46.82927,8.78049,15.04854,28.15534,11.65049,38.83495,2.91262,0,0,0,0,0,0,0,92.27992,7.72008,0.02343,0.06692,0,0,0,0,0,0,0,0,0,361,144.9455337,-37.76050531
2110709,0,1,0,0,45,0.701766412,0,0,0,0,15.81632653,62.245,9.694,6.122,57.9845,29.30233,5.27132,1.139072848,46.35659,53.64341,645,7992.92614,30,1169,6.470799504,7.44186,36.061,54.2424,6.81265,1.9,22.72727,72.12121,3.33333,9.62289,0.97324,41.11922,9.97567,12.2549,22.79412,15.93137,45.83333,2.20588,0,0,0,0,0,0,0,90.06011,9.93989,0.03076,0.08082,1.932122043,0.658618903,2.186389253,0.78225144,1.933427605,0.659294389,1.96200329,0.673966038,2.017312967,646,144.9433814,-37.76025253
2110710,0,0,0,0,0,0,1,0,0,1,29.88505747,43.678,21.839,8.046,46.0815,32.60188,3.76176,0.887573964,52.97806,47.02194,319,7020.47421,31,1008,5.765191103,17.55486,47.468,46.2025,5.52486,2,27.67296,66.66667,3.77358,10.09296,0,40.33149,13.81215,11.66667,28.88889,6.11111,46.11111,7.22222,0,0,0,0,0,0,0,100,0,0,0.04544,0,0,0,0,0,0,0,0,0,319,144.9411029,-37.76054358
2110711,0,0,0,2,0,3.949186354,0,0,0,0,16.21621622,48.649,12.162,4.054,44.87179,23.07692,20.51282,1.174825175,46.47436,53.52564,312,3624.0212,33,1312,5.739792912,11.53846,31.148,63.9344,5.26316,2,13.70968,76.6129,7.25806,6.93374,1.75439,51.46199,5.26316,10.58824,30,18.23529,39.41176,1.76471,0,8.91254,0,0,0,0,0,91.08746,0,0.02733,0.08582,50.94093769,3.930666877,55.14839848,4.010027706,49.59004493,3.903790106,51.52801216,3.942125585,51.89312703,311,144.9398643,-37.75949055
2110712,0,0,0,2,40,0,2,0,2,0,33.33333333,42.361,21.528,11.806,36.43725,34.41296,9.51417,1.024590164,49.39271,50.60729,494,5057.76075,34,1619,6.202535517,19.63563,31.443,55.1546,8.10811,2.5,14.94845,72.68041,8.76289,8.18966,0,57.91506,3.861,15.89147,17.44186,10.07752,52.71318,2.71318,0,0,0,0,0,0,0,100,0,0,0.09767,0,0,0,0,0,0,0,0,0,494,144.9507759,-37.75586314
2110713,0,1,0,1,0,1.506748468,1,0,0,1,46.47887324,35.915,28.169,18.31,29.16667,40.35088,10.96491,1.144859813,46.71053,53.28947,456,4153.99096,37,1422,6.12905021,19.51754,31.953,56.8047,4.01786,2.6,15.97633,70.4142,10.65089,15.22694,2.67857,54.46429,8.03571,16.15721,28.82096,12.66376,38.42795,2.62009,0,0,0,0,0,0,0,100,0,0,0.1105,4.340798896,1.468058409,4.631415846,1.53286262,4.563892926,1.518175971,4.688116029,1.545030802,4.512035889,459,144.9476602,-37.75490216
2110714,0,2,0,2,40,0,2,0,0,2,39.13043478,38.406,28.261,10.87,34.43299,35.6701,12.57732,0.93625498,51.54639,48.45361,485,4511.83019,34,1343,6.186208624,17.31959,31.111,59.4444,9.375,2.5,8.88889,81.11111,10,6.13772,1.17188,47.65625,1.17188,15.83012,27.02703,9.65251,42.08494,3.861,0,11.28492,0,0,0,0,0,81.64966,7.06542,0.06169,0.10772,0,0,0,0,0,0,0,0,0,486,144.9471691,-37.75759402
2110715,0,0,0,2,0,3.925008787,1,0,0,1,39.16666667,30.833,25,14.167,37.91667,30.20833,18.54167,1.216589862,45.20833,54.79167,480,3664.94642,35,1054,6.17586727,13.33333,39.896,44.5596,7.92952,2.3,14.58333,73.4375,8.33333,13.75405,0,52.42291,10.57269,11.40351,27.19298,10.52632,39.47368,8.33333,0,0,0,0,0,19.56148,0,80.43852,0,0.06656,0.13124,49.15086503,3.894894446,53.16654316,3.973429311,49.64316132,3.904860643,50.86124895,3.929101316,50.65352317,481,144.9358755,-37.75892087
2110716,0,0,0,4,0,1.310094005,1,0,1,0,16,44.667,6.667,9.333,46.25551,33.25991,11.67401,0.784313725,55.94714,44.05286,454,4247.78338,33,915,6.120297419,8.81057,48.035,39.3013,2.5,1.8,19.29825,69.29825,7.01754,13.18182,2.5,59.58333,10.41667,17.99163,23.43096,12.5523,39.33054,5.43933,0,14.57056,0,0,0,0,0,85.42944,0,0.04716,0.10711,4.285748445,1.455295203,2.354133125,0.85617256,4.479684817,1.49955269,4.601718949,1.526429918,3.706522129,455,144.9309298,-37.75225692
2110717,1,0,0,2,45,0,2,0,0,2,32.40740741,37.037,18.519,13.889,31.83099,39.15493,14.08451,0.929347826,51.83099,48.16901,355,3873.24808,42,1138,5.872117789,14.92958,36.552,51.0345,8.69565,2.4,23.77622,60.83916,11.18881,2.64901,1.63043,52.17391,8.15217,12.84916,24.02235,12.2905,47.48603,1.67598,0,0,0,0,0,0,0,95.21977,4.78023,0.01411,0.09165,0,0,0,0,0,0,0,0,0,355,144.9428384,-37.75682523
2110718,0,0,0,2,44,1.091814249,0,0,0,0,22.52252252,44.144,10.811,11.712,45.68245,37.88301,5.57103,1.011235955,50.41783,49.58217,359,4903.07524,34,1043,5.880532986,10.86351,42.391,48.3696,6.97674,1.8,14.13043,78.26087,4.8913,9.90099,1.86047,53.02326,5.11628,7.76256,28.3105,9.58904,47.03196,4.56621,0,8.1651,0,0,0,0,0,91.8349,0,0.02486,0.07302,4.371022944,1.474997065,1.16E-05,-11.36410851,4.56799058,1.51907341,4.692194671,1.54590042,2.979675043,358,144.9383812,-37.75348035
2110719,0,0,0,1,40,0,1,0,0,1,36.81318681,29.121,22.527,14.286,33.21678,36.36364,10.48951,1.050179211,48.77622,51.22378,572,3877.23545,34,1073,6.349138991,19.93007,40,47.6596,2.04918,2.3,26.38298,62.12766,7.23404,10.68301,2.45902,52.86885,9.42623,12.0332,26.55602,13.69295,38.58921,4.97925,0,32.85683,0,0,0,0,0,67.14317,0,0.12958,0.14753,0,0,0,0,0,0,0,0,0,572,144.9399744,-37.75570572
2110720,1,1,0,2,50,2.365482556,10,0,2,8,12.25490196,48.529,9.314,2.941,51.66052,29.8893,8.30258,0.868965517,53.13653,46.86347,542,7624.10453,31,942,6.295266001,10.1476,42.066,43.9114,13.58885,1.8,38.80597,55.22388,3.35821,13.63636,2.09059,31.70732,10.45296,10.21127,20.07042,15.84507,45.42254,5.6338,0,0,0,0,0,0,0,100,0,0,0.07109,8.556417669,2.146681606,13.90397421,2.632174714,9.487137341,2.249936917,9.738945699,2.276132867,10.64917641,542,144.9471589,-37.77551192
2110721,0,0,0,0,45.71,0,2,0,0,2,24.79338843,50.413,17.355,7.438,40.4878,33.17073,13.41463,0.952380952,51.21951,48.78049,410,6349.07283,33,1162,6.01615716,12.92683,40.426,52.1277,14.15929,2,24.86772,69.84127,3.7037,7.06767,0,35.39823,8.84956,7.48899,29.95595,12.77533,45.81498,3.96476,0,0,0,0,0,0,0,100,0,0,0.06458,0,0,0,0,0,0,0,0,0,410,144.947429,-37.77356439
